pairName,currentValues,currentTime,localTime,secondaryData,hr1MainSumm,hr1FullSumm,hr1PivotPoints,hr1TechIndicators,hr1MovingAverages
usd_chf,0.9172 +0.0087    +0.96%,14:17:42,2021-06-17 18:18:10.565053,"Prev. Close: 0.9085
Bid/Ask: 0.9170 / 0.9174
Day's Range: 0.9076 - 0.9188",Strong Buy,"Summary:Strong Buy
Moving Averages:BuyBuy (12)Sell (0)
Technical Indicators:Strong BuyBuy (8)Sell (0)","Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
0.9150
0.9160
0.9166
0.9176
0.9181
0.9192
0.9197
Fibonacci
0.9160
0.9166
0.9170
0.9176
0.9182
0.9186
0.9192
Camarilla
0.9167
0.9169
0.9170
0.9176
0.9173
0.9174
0.9176
Woodie's
0.9148
0.9159
0.9164
0.9175
0.9179
0.9191
0.9195
DeMark's
-
-
0.9163
0.9175
0.9179
-
-","Technical IndicatorsJun 17, 2021 06:17PM GMT
Name
Value
Action
RSI(14)
75.352
Overbought
STOCH(9,6)
76.981
Buy
STOCHRSI(14)
11.190
Oversold
MACD(12,26)
0.004
Buy
ADX(14)
32.108
Buy
Williams %R
-15.454
Overbought
CCI(14)
91.1738
Buy
ATR(14)
0.0018
High Volatility
Highs/Lows(14)
0.0018
Buy
Ultimate Oscillator
66.446
Buy
ROC
0.958
Buy
Bull/Bear Power(13)
0.0042
Buy
Buy: 8
Sell: 0
Neutral: 0


Summary:Strong Buy","Jun 17, 2021 06:17PM GMT"
nzd_chf,0.6426 +0.0022    +0.34%,14:17:44,2021-06-17 18:18:10.567885,"Prev. Close: 0.6404
Bid/Ask: 0.6425 / 0.6427
Day's Range: 0.6406 - 0.6453",Neutral,"Summary:Neutral
Moving Averages:BuyBuy (9)Sell (3)
Technical Indicators:Strong SellBuy (1)Sell (7)","Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
0.6420
0.6422
0.6425
0.6428
0.6431
0.6434
0.6437
Fibonacci
0.6422
0.6425
0.6426
0.6428
0.6430
0.6431
0.6434
Camarilla
0.6426
0.6427
0.6427
0.6428
0.6429
0.6429
0.6430
Woodie's
0.6420
0.6422
0.6425
0.6428
0.6431
0.6434
0.6437
DeMark's
-
-
0.6426
0.6429
0.6432
-
-","Technical IndicatorsJun 17, 2021 06:17PM GMT
Name
Value
Action
RSI(14)
50.813
Neutral
STOCH(9,6)
42.587
Sell
STOCHRSI(14)
44.569
Sell
MACD(12,26)
0.000
Buy
ADX(14)
25.141
Sell
Williams %R
-55.914
Sell
CCI(14)
-20.8498
Neutral
ATR(14)
0.0012
Less Volatility
Highs/Lows(14)
0.0000
Neutral
Ultimate Oscillator
47.675
Sell
ROC
-0.194
Sell
Bull/Bear Power(13)
-0.0005
Sell
Buy: 1
Sell: 7
Neutral: 3


Summary:Strong Sell","Jun 17, 2021 06:17PM GMT"
usd_cny,6.4484 +0.0515    +0.80%,11:27:22,2021-06-17 18:18:10.570732,"Prev. Close: 6.3969
Bid/Ask: 6.4477 / 6.4490
Day's Range: 6.3972 - 6.4494",Strong Buy,"Summary:Strong Buy
Moving Averages:BuyBuy (12)Sell (0)
Technical Indicators:Strong BuyBuy (7)Sell (0)","Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
6.4380
6.4399
6.4436
6.4455
6.4492
6.4511
6.4548
Fibonacci
6.4399
6.4420
6.4434
6.4455
6.4476
6.4490
6.4511
Camarilla
6.4458
6.4463
6.4468
6.4455
6.4479
6.4484
6.4489
Woodie's
6.4390
6.4404
6.4446
6.4460
6.4502
6.4516
6.4558
DeMark's
-
-
6.4446
6.4460
6.4502
-
-","Technical IndicatorsJun 17, 2021 03:34PM GMT
Name
Value
Action
RSI(14)
85.433
Overbought
STOCH(9,6)
77.649
Buy
STOCHRSI(14)
100.000
Overbought
MACD(12,26)
0.011
Buy
ADX(14)
61.337
Buy
Williams %R
-3.426
Overbought
CCI(14)
151.8010
Buy
ATR(14)
0.0041
Less Volatility
Highs/Lows(14)
0.0141
Buy
Ultimate Oscillator
82.973
Overbought
ROC
0.391
Buy
Bull/Bear Power(13)
0.0286
Buy
Buy: 7
Sell: 0
Neutral: 0


Summary:Strong Buy","Jun 17, 2021 03:34PM GMT"
usd_hkd,7.7649 +0.0019    +0.02%,14:17:28,2021-06-17 18:18:10.573546,"Prev. Close: 7.7630
Bid/Ask: 7.7648 / 7.7649
Day's Range: 7.7625 - 7.7656",Strong Buy,"Summary:Strong Buy
Moving Averages:BuyBuy (12)Sell (0)
Technical Indicators:Strong BuyBuy (7)Sell (3)","Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
7.7636
7.7639
7.7643
7.7646
7.7650
7.7653
7.7657
Fibonacci
7.7639
7.7642
7.7643
7.7646
7.7649
7.7650
7.7653
Camarilla
7.7646
7.7646
7.7647
7.7646
7.7648
7.7649
7.7649
Woodie's
7.7636
7.7639
7.7643
7.7646
7.7650
7.7653
7.7657
DeMark's
-
-
7.7644
7.7646
7.7651
-
-","Technical IndicatorsJun 17, 2021 06:17PM GMT
Name
Value
Action
RSI(14)
57.948
Buy
STOCH(9,6)
32.898
Sell
STOCHRSI(14)
35.095
Sell
MACD(12,26)
0.000
Buy
ADX(14)
42.016
Buy
Williams %R
-36.838
Buy
CCI(14)
74.7187
Buy
ATR(14)
0.0009
Less Volatility
Highs/Lows(14)
0.0000
Neutral
Ultimate Oscillator
44.150
Sell
ROC
0.010
Buy
Bull/Bear Power(13)
0.0016
Buy
Buy: 7
Sell: 3
Neutral: 1


Summary:Strong Buy","Jun 17, 2021 06:17PM GMT"
eur_usd,1.1917 -0.0077    -0.64%,14:18:48,2021-06-17 18:19:10.759321,"Prev. Close: 1.1994
Bid/Ask: 1.1915 / 1.1919
Day's Range: 1.1892 - 1.2007",Strong Sell,"Summary:Strong Sell
Moving Averages:SellBuy (2)Sell (10)
Technical Indicators:Strong SellBuy (0)Sell (10)","Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
1.1880
1.1888
1.1902
1.1910
1.1924
1.1932
1.1946
Fibonacci
1.1888
1.1896
1.1902
1.1910
1.1918
1.1924
1.1932
Camarilla
1.1910
1.1912
1.1914
1.1910
1.1918
1.1920
1.1922
Woodie's
1.1882
1.1889
1.1904
1.1911
1.1926
1.1933
1.1948
DeMark's
-
-
1.1906
1.1912
1.1928
-
-","Technical IndicatorsJun 17, 2021 06:17PM GMT
Name
Value
Action
RSI(14)
28.020
Sell
STOCH(9,6)
29.689
Sell
STOCHRSI(14)
100.000
Overbought
MACD(12,26)
-0.004
Sell
ADX(14)
32.688
Sell
Williams %R
-78.603
Sell
CCI(14)
-90.2706
Sell
ATR(14)
0.0022
High Volatility
Highs/Lows(14)
-0.0014
Sell
Ultimate Oscillator
36.621
Sell
ROC
-0.704
Sell
Bull/Bear Power(13)
-0.0027
Sell
Buy: 0
Sell: 10
Neutral: 0


Summary:Strong Sell","Jun 17, 2021 06:17PM GMT"
gbp_usd,1.3928 -0.0060    -0.43%,14:18:41,2021-06-17 18:19:10.762962,"Prev. Close: 1.3987
Bid/Ask: 1.3926 / 1.3929
Day's Range: 1.3896 - 1.4010",Strong Sell,"Summary:Strong Sell
Moving Averages:SellBuy (2)Sell (10)
Technical Indicators:Strong SellBuy (0)Sell (9)","Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
1.3876
1.3886
1.3905
1.3915
1.3934
1.3944
1.3963
Fibonacci
1.3886
1.3897
1.3904
1.3915
1.3926
1.3933
1.3944
Camarilla
1.3917
1.3920
1.3922
1.3915
1.3928
1.3930
1.3933
Woodie's
1.3882
1.3889
1.3911
1.3918
1.3940
1.3947
1.3969
DeMark's
-
-
1.3910
1.3918
1.3939
-
-","Technical IndicatorsJun 17, 2021 06:17PM GMT
Name
Value
Action
RSI(14)
35.674
Sell
STOCH(9,6)
30.088
Sell
STOCHRSI(14)
87.260
Overbought
MACD(12,26)
-0.003
Sell
ADX(14)
39.308
Neutral
Williams %R
-73.568
Sell
CCI(14)
-79.9881
Sell
ATR(14)
0.0027
High Volatility
Highs/Lows(14)
-0.0015
Sell
Ultimate Oscillator
36.506
Sell
ROC
-0.518
Sell
Bull/Bear Power(13)
-0.0027
Sell
Buy: 0
Sell: 9
Neutral: 1


Summary:Strong Sell","Jun 17, 2021 06:17PM GMT"
usd_jpy,110.23 -0.47    -0.42%,14:18:40,2021-06-17 18:19:10.765877,"Prev. Close: 110.69
Bid/Ask: 110.21 / 110.24
Day's Range: 110.17 - 110.83",Strong Sell,"Summary:Strong Sell
Moving Averages:SellBuy (4)Sell (8)
Technical Indicators:Strong SellBuy (0)Sell (8)","Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
110.03
110.11
110.16
110.24
110.29
110.37
110.41
Fibonacci
110.11
110.16
110.19
110.24
110.29
110.32
110.37
Camarilla
110.18
110.19
110.20
110.24
110.23
110.24
110.25
Woodie's
110.03
110.11
110.16
110.24
110.29
110.37
110.41
DeMark's
-
-
110.14
110.23
110.27
-
-","Technical IndicatorsJun 17, 2021 06:17PM GMT
Name
Value
Action
RSI(14)
39.461
Sell
STOCH(9,6)
19.328
Oversold
STOCHRSI(14)
4.361
Oversold
MACD(12,26)
-0.010
Sell
ADX(14)
35.350
Sell
Williams %R
-90.756
Oversold
CCI(14)
-122.0891
Sell
ATR(14)
0.1321
High Volatility
Highs/Lows(14)
-0.2157
Sell
Ultimate Oscillator
38.165
Sell
ROC
-0.407
Sell
Bull/Bear Power(13)
-0.4150
Sell
Buy: 0
Sell: 8
Neutral: 0


Summary:Strong Sell","Jun 17, 2021 06:17PM GMT"
aud_usd,0.7556 -0.0054    -0.71%,14:18:52,2021-06-17 18:19:10.768843,"Prev. Close: 0.7610
Bid/Ask: 0.7555 / 0.7557
Day's Range: 0.7540 - 0.7646",Strong Sell,"Summary:Strong Sell
Moving Averages:Strong SellBuy (0)Sell (12)
Technical Indicators:Strong SellBuy (0)Sell (8)","Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
0.7531
0.7537
0.7548
0.7554
0.7565
0.7571
0.7582
Fibonacci
0.7537
0.7543
0.7548
0.7554
0.7560
0.7565
0.7571
Camarilla
0.7553
0.7555
0.7556
0.7554
0.7560
0.7561
0.7563
Woodie's
0.7533
0.7538
0.7550
0.7555
0.7567
0.7572
0.7584
DeMark's
-
-
0.7551
0.7555
0.7568
-
-","Technical IndicatorsJun 17, 2021 06:17PM GMT
Name
Value
Action
RSI(14)
27.816
Sell
STOCH(9,6)
22.491
Sell
STOCHRSI(14)
53.942
Neutral
MACD(12,26)
-0.003
Sell
ADX(14)
42.795
Sell
Williams %R
-83.333
Oversold
CCI(14)
-80.3129
Sell
ATR(14)
0.0018
Less Volatility
Highs/Lows(14)
-0.0019
Sell
Ultimate Oscillator
28.864
Oversold
ROC
-0.970
Sell
Bull/Bear Power(13)
-0.0024
Sell
Buy: 0
Sell: 8
Neutral: 1


Summary:Strong Sell","Jun 17, 2021 06:17PM GMT"
eur_gbp,0.8557 -0.0016    -0.19%,14:18:53,2021-06-17 18:19:10.771682,"Prev. Close: 0.8573
Bid/Ask: 0.8554 / 0.8560
Day's Range: 0.8542 - 0.8580",Strong Sell,"Summary:Strong Sell
Moving Averages:Strong SellBuy (0)Sell (12)
Technical Indicators:Strong SellBuy (1)Sell (6)","Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
0.8547
0.8552
0.8555
0.8560
0.8562
0.8568
0.8570
Fibonacci
0.8552
0.8555
0.8557
0.8560
0.8563
0.8565
0.8568
Camarilla
0.8555
0.8556
0.8557
0.8560
0.8558
0.8559
0.8560
Woodie's
0.8547
0.8552
0.8555
0.8560
0.8562
0.8568
0.8570
DeMark's
-
-
0.8554
0.8559
0.8561
-
-","Technical IndicatorsJun 17, 2021 06:17PM GMT
Name
Value
Action
RSI(14)
38.855
Sell
STOCH(9,6)
51.761
Neutral
STOCHRSI(14)
75.470
Overbought
MACD(12,26)
-0.001
Sell
ADX(14)
35.370
Sell
Williams %R
-55.224
Sell
CCI(14)
-42.9246
Neutral
ATR(14)
0.0011
High Volatility
Highs/Lows(14)
0.0000
Neutral
Ultimate Oscillator
54.393
Buy
ROC
-0.198
Sell
Bull/Bear Power(13)
-0.0008
Sell
Buy: 1
Sell: 6
Neutral: 3


Summary:Strong Sell","Jun 17, 2021 06:17PM GMT"
usd_cad,1.2350 +0.0073    +0.60%,14:18:52,2021-06-17 18:19:10.774523,"Prev. Close: 1.2276
Bid/Ask: 1.2349 / 1.2350
Day's Range: 1.2261 - 1.2378",Strong Buy,"Summary:Strong Buy
Moving Averages:BuyBuy (12)Sell (0)
Technical Indicators:Strong BuyBuy (8)Sell (1)","Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
1.2321
1.2330
1.2342
1.2351
1.2363
1.2372
1.2384
Fibonacci
1.2330
1.2338
1.2343
1.2351
1.2359
1.2364
1.2372
Camarilla
1.2347
1.2349
1.2351
1.2351
1.2355
1.2357
1.2359
Woodie's
1.2321
1.2330
1.2342
1.2351
1.2363
1.2372
1.2384
DeMark's
-
-
1.2336
1.2348
1.2357
-
-","Technical IndicatorsJun 17, 2021 06:17PM GMT
Name
Value
Action
RSI(14)
70.716
Buy
STOCH(9,6)
66.862
Buy
STOCHRSI(14)
42.550
Sell
MACD(12,26)
0.003
Buy
ADX(14)
33.242
Neutral
Williams %R
-22.318
Buy
CCI(14)
99.7192
Buy
ATR(14)
0.0026
High Volatility
Highs/Lows(14)
0.0019
Buy
Ultimate Oscillator
70.041
Overbought
ROC
0.668
Buy
Bull/Bear Power(13)
0.0041
Buy
Buy: 8
Sell: 1
Neutral: 1


Summary:Strong Buy","Jun 17, 2021 06:17PM GMT"
usd_chf,0.9171 +0.0086    +0.95%,14:18:38,2021-06-17 18:19:10.777334,"Prev. Close: 0.9085
Bid/Ask: 0.9169 / 0.9173
Day's Range: 0.9076 - 0.9188",Strong Buy,"Summary:Strong Buy
Moving Averages:BuyBuy (12)Sell (0)
Technical Indicators:Strong BuyBuy (8)Sell (0)","Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
0.9150
0.9160
0.9166
0.9176
0.9181
0.9192
0.9197
Fibonacci
0.9160
0.9166
0.9170
0.9176
0.9182
0.9186
0.9192
Camarilla
0.9167
0.9169
0.9170
0.9176
0.9173
0.9174
0.9176
Woodie's
0.9148
0.9159
0.9164
0.9175
0.9179
0.9191
0.9195
DeMark's
-
-
0.9163
0.9175
0.9179
-
-","Technical IndicatorsJun 17, 2021 06:17PM GMT
Name
Value
Action
RSI(14)
75.352
Overbought
STOCH(9,6)
76.981
Buy
STOCHRSI(14)
11.190
Oversold
MACD(12,26)
0.004
Buy
ADX(14)
32.108
Buy
Williams %R
-15.454
Overbought
CCI(14)
91.1738
Buy
ATR(14)
0.0018
High Volatility
Highs/Lows(14)
0.0018
Buy
Ultimate Oscillator
66.446
Buy
ROC
0.958
Buy
Bull/Bear Power(13)
0.0042
Buy
Buy: 8
Sell: 0
Neutral: 0


Summary:Strong Buy","Jun 17, 2021 06:17PM GMT"
nzd_chf,0.6427 +0.0023    +0.36%,14:18:53,2021-06-17 18:19:10.780155,"Prev. Close: 0.6404
Bid/Ask: 0.6424 / 0.6430
Day's Range: 0.6406 - 0.6453",Neutral,"Summary:Neutral
Moving Averages:BuyBuy (9)Sell (3)
Technical Indicators:Strong SellBuy (1)Sell (7)","Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
0.6420
0.6422
0.6425
0.6428
0.6431
0.6434
0.6437
Fibonacci
0.6422
0.6425
0.6426
0.6428
0.6430
0.6431
0.6434
Camarilla
0.6426
0.6427
0.6427
0.6428
0.6429
0.6429
0.6430
Woodie's
0.6420
0.6422
0.6425
0.6428
0.6431
0.6434
0.6437
DeMark's
-
-
0.6426
0.6429
0.6432
-
-","Technical IndicatorsJun 17, 2021 06:17PM GMT
Name
Value
Action
RSI(14)
50.813
Neutral
STOCH(9,6)
42.587
Sell
STOCHRSI(14)
44.569
Sell
MACD(12,26)
0.000
Buy
ADX(14)
25.141
Sell
Williams %R
-55.914
Sell
CCI(14)
-20.8498
Neutral
ATR(14)
0.0012
Less Volatility
Highs/Lows(14)
0.0000
Neutral
Ultimate Oscillator
47.675
Sell
ROC
-0.194
Sell
Bull/Bear Power(13)
-0.0005
Sell
Buy: 1
Sell: 7
Neutral: 3


Summary:Strong Sell","Jun 17, 2021 06:17PM GMT"
usd_cny,6.4484 +0.0515    +0.80%,11:27:22,2021-06-17 18:19:10.782989,"Prev. Close: 6.3969
Bid/Ask: 6.4477 / 6.4490
Day's Range: 6.3972 - 6.4494",Strong Buy,"Summary:Strong Buy
Moving Averages:BuyBuy (12)Sell (0)
Technical Indicators:Strong BuyBuy (7)Sell (0)","Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
6.4380
6.4399
6.4436
6.4455
6.4492
6.4511
6.4548
Fibonacci
6.4399
6.4420
6.4434
6.4455
6.4476
6.4490
6.4511
Camarilla
6.4458
6.4463
6.4468
6.4455
6.4479
6.4484
6.4489
Woodie's
6.4390
6.4404
6.4446
6.4460
6.4502
6.4516
6.4558
DeMark's
-
-
6.4446
6.4460
6.4502
-
-","Technical IndicatorsJun 17, 2021 03:34PM GMT
Name
Value
Action
RSI(14)
85.433
Overbought
STOCH(9,6)
77.649
Buy
STOCHRSI(14)
100.000
Overbought
MACD(12,26)
0.011
Buy
ADX(14)
61.337
Buy
Williams %R
-3.426
Overbought
CCI(14)
151.8010
Buy
ATR(14)
0.0041
Less Volatility
Highs/Lows(14)
0.0141
Buy
Ultimate Oscillator
82.973
Overbought
ROC
0.391
Buy
Bull/Bear Power(13)
0.0286
Buy
Buy: 7
Sell: 0
Neutral: 0


Summary:Strong Buy","Jun 17, 2021 03:34PM GMT"
usd_hkd,7.7649 +0.0019    +0.02%,14:18:29,2021-06-17 18:19:10.785804,"Prev. Close: 7.7630
Bid/Ask: 7.7648 / 7.7649
Day's Range: 7.7625 - 7.7656",Strong Buy,"Summary:Strong Buy
Moving Averages:BuyBuy (12)Sell (0)
Technical Indicators:Strong BuyBuy (7)Sell (3)","Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
7.7636
7.7639
7.7643
7.7646
7.7650
7.7653
7.7657
Fibonacci
7.7639
7.7642
7.7643
7.7646
7.7649
7.7650
7.7653
Camarilla
7.7646
7.7646
7.7647
7.7646
7.7648
7.7649
7.7649
Woodie's
7.7636
7.7639
7.7643
7.7646
7.7650
7.7653
7.7657
DeMark's
-
-
7.7644
7.7646
7.7651
-
-","Technical IndicatorsJun 17, 2021 06:19PM GMT
Name
Value
Action
RSI(14)
57.948
Buy
STOCH(9,6)
32.898
Sell
STOCHRSI(14)
35.095
Sell
MACD(12,26)
0.000
Buy
ADX(14)
42.016
Buy
Williams %R
-36.838
Buy
CCI(14)
74.7187
Buy
ATR(14)
0.0009
Less Volatility
Highs/Lows(14)
0.0000
Neutral
Ultimate Oscillator
44.150
Sell
ROC
0.010
Buy
Bull/Bear Power(13)
0.0016
Buy
Buy: 7
Sell: 3
Neutral: 1


Summary:Strong Buy","Jun 17, 2021 06:19PM GMT"
eur_usd,1.1917 -0.0077    -0.64%,14:19:39,2021-06-17 18:20:10.551197,"Prev. Close: 1.1994
Bid/Ask: 1.1915 / 1.1919
Day's Range: 1.1892 - 1.2007",Strong Sell,"Summary:Strong Sell
Moving Averages:SellBuy (2)Sell (10)
Technical Indicators:Strong SellBuy (0)Sell (10)","Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
1.1880
1.1888
1.1902
1.1910
1.1924
1.1932
1.1946
Fibonacci
1.1888
1.1896
1.1902
1.1910
1.1918
1.1924
1.1932
Camarilla
1.1910
1.1912
1.1914
1.1910
1.1918
1.1920
1.1922
Woodie's
1.1882
1.1889
1.1904
1.1911
1.1926
1.1933
1.1948
DeMark's
-
-
1.1906
1.1912
1.1928
-
-","Technical IndicatorsJun 17, 2021 06:19PM GMT
Name
Value
Action
RSI(14)
28.020
Sell
STOCH(9,6)
29.689
Sell
STOCHRSI(14)
100.000
Overbought
MACD(12,26)
-0.004
Sell
ADX(14)
32.688
Sell
Williams %R
-78.603
Sell
CCI(14)
-90.2706
Sell
ATR(14)
0.0022
High Volatility
Highs/Lows(14)
-0.0014
Sell
Ultimate Oscillator
36.621
Sell
ROC
-0.704
Sell
Bull/Bear Power(13)
-0.0027
Sell
Buy: 0
Sell: 10
Neutral: 0


Summary:Strong Sell","Jun 17, 2021 06:19PM GMT"
gbp_usd,1.3927 -0.0060    -0.43%,14:19:28,2021-06-17 18:20:10.554899,"Prev. Close: 1.3987
Bid/Ask: 1.3926 / 1.3927
Day's Range: 1.3896 - 1.4010",Strong Sell,"Summary:Strong Sell
Moving Averages:SellBuy (2)Sell (10)
Technical Indicators:Strong SellBuy (0)Sell (9)","Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
1.3876
1.3886
1.3905
1.3915
1.3934
1.3944
1.3963
Fibonacci
1.3886
1.3897
1.3904
1.3915
1.3926
1.3933
1.3944
Camarilla
1.3917
1.3920
1.3922
1.3915
1.3928
1.3930
1.3933
Woodie's
1.3882
1.3889
1.3911
1.3918
1.3940
1.3947
1.3969
DeMark's
-
-
1.3910
1.3918
1.3939
-
-","Technical IndicatorsJun 17, 2021 06:19PM GMT
Name
Value
Action
RSI(14)
35.841
Sell
STOCH(9,6)
30.192
Sell
STOCHRSI(14)
88.425
Overbought
MACD(12,26)
-0.003
Sell
ADX(14)
39.308
Neutral
Williams %R
-73.128
Sell
CCI(14)
-79.5989
Sell
ATR(14)
0.0027
High Volatility
Highs/Lows(14)
-0.0014
Sell
Ultimate Oscillator
36.694
Sell
ROC
-0.514
Sell
Bull/Bear Power(13)
-0.0027
Sell
Buy: 0
Sell: 9
Neutral: 1


Summary:Strong Sell","Jun 17, 2021 06:19PM GMT"
usd_jpy,110.23 -0.47    -0.42%,14:19:42,2021-06-17 18:20:10.557932,"Prev. Close: 110.69
Bid/Ask: 110.21 / 110.24
Day's Range: 110.17 - 110.83",Strong Sell,"Summary:Strong Sell
Moving Averages:SellBuy (4)Sell (8)
Technical Indicators:Strong SellBuy (0)Sell (8)","Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
110.03
110.11
110.16
110.24
110.29
110.37
110.41
Fibonacci
110.11
110.16
110.19
110.24
110.29
110.32
110.37
Camarilla
110.18
110.19
110.20
110.24
110.23
110.24
110.25
Woodie's
110.03
110.11
110.16
110.24
110.29
110.37
110.41
DeMark's
-
-
110.14
110.23
110.27
-
-","Technical IndicatorsJun 17, 2021 06:19PM GMT
Name
Value
Action
RSI(14)
39.145
Sell
STOCH(9,6)
19.188
Oversold
STOCHRSI(14)
3.210
Oversold
MACD(12,26)
-0.010
Sell
ADX(14)
35.350
Sell
Williams %R
-91.596
Oversold
CCI(14)
-122.6453
Sell
ATR(14)
0.1321
High Volatility
Highs/Lows(14)
-0.2207
Sell
Ultimate Oscillator
37.816
Sell
ROC
-0.411
Sell
Bull/Bear Power(13)
-0.4150
Sell
Buy: 0
Sell: 8
Neutral: 0


Summary:Strong Sell","Jun 17, 2021 06:19PM GMT"
aud_usd,0.7557 -0.0053    -0.70%,14:19:44,2021-06-17 18:20:10.560895,"Prev. Close: 0.7610
Bid/Ask: 0.7556 / 0.7558
Day's Range: 0.7540 - 0.7646",Strong Sell,"Summary:Strong Sell
Moving Averages:Strong SellBuy (0)Sell (12)
Technical Indicators:Strong SellBuy (0)Sell (8)","Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
0.7531
0.7537
0.7548
0.7554
0.7565
0.7571
0.7582
Fibonacci
0.7537
0.7543
0.7548
0.7554
0.7560
0.7565
0.7571
Camarilla
0.7553
0.7555
0.7556
0.7554
0.7560
0.7561
0.7563
Woodie's
0.7533
0.7538
0.7550
0.7555
0.7567
0.7572
0.7584
DeMark's
-
-
0.7551
0.7555
0.7568
-
-","Technical IndicatorsJun 17, 2021 06:19PM GMT
Name
Value
Action
RSI(14)
27.939
Sell
STOCH(9,6)
22.633
Sell
STOCHRSI(14)
54.627
Neutral
MACD(12,26)
-0.003
Sell
ADX(14)
42.795
Sell
Williams %R
-82.813
Oversold
CCI(14)
-79.9042
Sell
ATR(14)
0.0018
Less Volatility
Highs/Lows(14)
-0.0018
Sell
Ultimate Oscillator
29.160
Oversold
ROC
-0.963
Sell
Bull/Bear Power(13)
-0.0024
Sell
Buy: 0
Sell: 8
Neutral: 1


Summary:Strong Sell","Jun 17, 2021 06:19PM GMT"
eur_gbp,0.8557 -0.0016    -0.19%,14:19:28,2021-06-17 18:20:10.563788,"Prev. Close: 0.8573
Bid/Ask: 0.8555 / 0.8559
Day's Range: 0.8542 - 0.8580",Strong Sell,"Summary:Strong Sell
Moving Averages:Strong SellBuy (0)Sell (12)
Technical Indicators:SellBuy (1)Sell (5)","Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
0.8547
0.8552
0.8555
0.8560
0.8562
0.8568
0.8570
Fibonacci
0.8552
0.8555
0.8557
0.8560
0.8563
0.8565
0.8568
Camarilla
0.8555
0.8556
0.8557
0.8560
0.8558
0.8559
0.8560
Woodie's
0.8547
0.8552
0.8555
0.8560
0.8562
0.8568
0.8570
DeMark's
-
-
0.8554
0.8559
0.8561
-
-","Technical IndicatorsJun 17, 2021 06:19PM GMT
Name
Value
Action
RSI(14)
39.218
Sell
STOCH(9,6)
52.069
Neutral
STOCHRSI(14)
77.045
Overbought
MACD(12,26)
-0.001
Sell
ADX(14)
35.370
Sell
Williams %R
-53.731
Neutral
CCI(14)
-40.6966
Neutral
ATR(14)
0.0011
High Volatility
Highs/Lows(14)
0.0000
Neutral
Ultimate Oscillator
54.862
Buy
ROC
-0.192
Sell
Bull/Bear Power(13)
-0.0008
Sell
Buy: 1
Sell: 5
Neutral: 4


Summary:Sell","Jun 17, 2021 06:19PM GMT"
