pairName,currentValues,currentTime,localTime,secondaryData,hr1MainSumm,hr1FullSumm,hr1PivotPoints,hr1TechIndicators,hr1MovingAverages
usd_cny,6.4484 +0.0515    +0.80%,11:27:22,2021-06-17 18:33:10.308500,"Prev. Close: 6.3969
Bid/Ask: 6.4477 / 6.4490
Day's Range: 6.3972 - 6.4494",Strong Buy,"Summary:Strong Buy
Moving Averages:BuyBuy (12)Sell (0)
Technical Indicators:Strong BuyBuy (7)Sell (0)","Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
6.4380
6.4399
6.4436
6.4455
6.4492
6.4511
6.4548
Fibonacci
6.4399
6.4420
6.4434
6.4455
6.4476
6.4490
6.4511
Camarilla
6.4458
6.4463
6.4468
6.4455
6.4479
6.4484
6.4489
Woodie's
6.4390
6.4404
6.4446
6.4460
6.4502
6.4516
6.4558
DeMark's
-
-
6.4446
6.4460
6.4502
-
-","Technical IndicatorsJun 17, 2021 03:34PM GMT
Name
Value
Action
RSI(14)
85.433
Overbought
STOCH(9,6)
77.649
Buy
STOCHRSI(14)
100.000
Overbought
MACD(12,26)
0.011
Buy
ADX(14)
61.337
Buy
Williams %R
-3.426
Overbought
CCI(14)
151.8010
Buy
ATR(14)
0.0041
Less Volatility
Highs/Lows(14)
0.0141
Buy
Ultimate Oscillator
82.973
Overbought
ROC
0.391
Buy
Bull/Bear Power(13)
0.0286
Buy
Buy: 7
Sell: 0
Neutral: 0


Summary:Strong Buy","Jun 17, 2021 03:34PM GMT"
usd_hkd,7.7648 +0.0018    +0.02%,14:32:44,2021-06-17 18:33:10.311280,"Prev. Close: 7.7630
Bid/Ask: 7.7647 / 7.7648
Day's Range: 7.7625 - 7.7656",Strong Buy,"Summary:Strong Buy
Moving Averages:BuyBuy (12)Sell (0)
Technical Indicators:Strong BuyBuy (7)Sell (3)","Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
7.7636
7.7639
7.7643
7.7646
7.7650
7.7653
7.7657
Fibonacci
7.7639
7.7642
7.7643
7.7646
7.7649
7.7650
7.7653
Camarilla
7.7646
7.7646
7.7647
7.7646
7.7648
7.7649
7.7649
Woodie's
7.7636
7.7639
7.7643
7.7646
7.7650
7.7653
7.7657
DeMark's
-
-
7.7644
7.7646
7.7651
-
-","Technical IndicatorsJun 17, 2021 06:31PM GMT
Name
Value
Action
RSI(14)
57.948
Buy
STOCH(9,6)
32.898
Sell
STOCHRSI(14)
35.095
Sell
MACD(12,26)
0.000
Buy
ADX(14)
42.016
Buy
Williams %R
-36.838
Buy
CCI(14)
74.7187
Buy
ATR(14)
0.0009
Less Volatility
Highs/Lows(14)
0.0000
Neutral
Ultimate Oscillator
44.150
Sell
ROC
0.010
Buy
Bull/Bear Power(13)
0.0016
Buy
Buy: 7
Sell: 3
Neutral: 1


Summary:Strong Buy","Jun 17, 2021 06:31PM GMT"
eur_usd,1.1918 -0.0076    -0.63%,14:33:40,2021-06-17 18:34:10.365691,"Prev. Close: 1.1994
Bid/Ask: 1.1916 / 1.1920
Day's Range: 1.1892 - 1.2007",Strong Sell,"Summary:Strong Sell
Moving Averages:SellBuy (2)Sell (10)
Technical Indicators:Strong SellBuy (0)Sell (9)","Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
1.1880
1.1888
1.1902
1.1910
1.1924
1.1932
1.1946
Fibonacci
1.1888
1.1896
1.1902
1.1910
1.1918
1.1924
1.1932
Camarilla
1.1910
1.1912
1.1914
1.1910
1.1918
1.1920
1.1922
Woodie's
1.1882
1.1889
1.1904
1.1911
1.1926
1.1933
1.1948
DeMark's
-
-
1.1906
1.1912
1.1928
-
-","Technical IndicatorsJun 17, 2021 06:33PM GMT
Name
Value
Action
RSI(14)
28.762
Sell
STOCH(9,6)
30.099
Sell
STOCHRSI(14)
100.000
Overbought
MACD(12,26)
-0.004
Sell
ADX(14)
30.965
Neutral
Williams %R
-77.293
Sell
CCI(14)
-86.6931
Sell
ATR(14)
0.0022
High Volatility
Highs/Lows(14)
-0.0013
Sell
Ultimate Oscillator
36.911
Sell
ROC
-0.692
Sell
Bull/Bear Power(13)
-0.0044
Sell
Buy: 0
Sell: 9
Neutral: 1


Summary:Strong Sell","Jun 17, 2021 06:33PM GMT"
gbp_usd,1.3930 -0.0057    -0.41%,14:33:34,2021-06-17 18:34:10.369239,"Prev. Close: 1.3987
Bid/Ask: 1.3928 / 1.3932
Day's Range: 1.3896 - 1.4010",Strong Sell,"Summary:Strong Sell
Moving Averages:SellBuy (2)Sell (10)
Technical Indicators:Strong SellBuy (1)Sell (9)","Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
1.3876
1.3886
1.3905
1.3915
1.3934
1.3944
1.3963
Fibonacci
1.3886
1.3897
1.3904
1.3915
1.3926
1.3933
1.3944
Camarilla
1.3917
1.3920
1.3922
1.3915
1.3928
1.3930
1.3933
Woodie's
1.3882
1.3889
1.3911
1.3918
1.3940
1.3947
1.3969
DeMark's
-
-
1.3910
1.3918
1.3939
-
-","Technical IndicatorsJun 17, 2021 06:33PM GMT
Name
Value
Action
RSI(14)
36.987
Sell
STOCH(9,6)
30.921
Sell
STOCHRSI(14)
96.416
Overbought
MACD(12,26)
-0.003
Sell
ADX(14)
39.537
Buy
Williams %R
-70.044
Sell
CCI(14)
-75.2900
Sell
ATR(14)
0.0027
High Volatility
Highs/Lows(14)
-0.0011
Sell
Ultimate Oscillator
37.718
Sell
ROC
-0.489
Sell
Bull/Bear Power(13)
-0.0025
Sell
Buy: 1
Sell: 9
Neutral: 0


Summary:Strong Sell","Jun 17, 2021 06:33PM GMT"
usd_jpy,110.22 -0.47    -0.43%,14:33:37,2021-06-17 18:34:10.372192,"Prev. Close: 110.69
Bid/Ask: 110.20 / 110.23
Day's Range: 110.17 - 110.83",Strong Sell,"Summary:Strong Sell
Moving Averages:SellBuy (4)Sell (8)
Technical Indicators:Strong SellBuy (0)Sell (8)","Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
110.03
110.11
110.16
110.24
110.29
110.37
110.41
Fibonacci
110.11
110.16
110.19
110.24
110.29
110.32
110.37
Camarilla
110.18
110.19
110.20
110.24
110.23
110.24
110.25
Woodie's
110.03
110.11
110.16
110.24
110.29
110.37
110.41
DeMark's
-
-
110.14
110.23
110.27
-
-","Technical IndicatorsJun 17, 2021 06:33PM GMT
Name
Value
Action
RSI(14)
39.145
Sell
STOCH(9,6)
19.188
Oversold
STOCHRSI(14)
3.210
Oversold
MACD(12,26)
-0.010
Sell
ADX(14)
35.350
Sell
Williams %R
-91.596
Oversold
CCI(14)
-122.6453
Sell
ATR(14)
0.1321
High Volatility
Highs/Lows(14)
-0.2207
Sell
Ultimate Oscillator
37.816
Sell
ROC
-0.411
Sell
Bull/Bear Power(13)
-0.4150
Sell
Buy: 0
Sell: 8
Neutral: 0


Summary:Strong Sell","Jun 17, 2021 06:33PM GMT"
aud_usd,0.7558 -0.0053    -0.69%,14:33:37,2021-06-17 18:34:10.375022,"Prev. Close: 0.7610
Bid/Ask: 0.7557 / 0.7558
Day's Range: 0.7540 - 0.7646",Strong Sell,"Summary:Strong Sell
Moving Averages:Strong SellBuy (0)Sell (12)
Technical Indicators:Strong SellBuy (1)Sell (8)","Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
0.7531
0.7537
0.7548
0.7554
0.7565
0.7571
0.7582
Fibonacci
0.7537
0.7543
0.7548
0.7554
0.7560
0.7565
0.7571
Camarilla
0.7553
0.7555
0.7556
0.7554
0.7560
0.7561
0.7563
Woodie's
0.7533
0.7538
0.7550
0.7555
0.7567
0.7572
0.7584
DeMark's
-
-
0.7551
0.7555
0.7568
-
-","Technical IndicatorsJun 17, 2021 06:33PM GMT
Name
Value
Action
RSI(14)
28.190
Sell
STOCH(9,6)
22.918
Sell
STOCHRSI(14)
56.025
Buy
MACD(12,26)
-0.003
Sell
ADX(14)
42.795
Sell
Williams %R
-81.771
Oversold
CCI(14)
-79.0846
Sell
ATR(14)
0.0018
Less Volatility
Highs/Lows(14)
-0.0017
Sell
Ultimate Oscillator
29.753
Oversold
ROC
-0.950
Sell
Bull/Bear Power(13)
-0.0024
Sell
Buy: 1
Sell: 8
Neutral: 0


Summary:Strong Sell","Jun 17, 2021 06:33PM GMT"
eur_gbp,0.8556 -0.0018    -0.20%,14:33:40,2021-06-17 18:34:10.377789,"Prev. Close: 0.8573
Bid/Ask: 0.8553 / 0.8558
Day's Range: 0.8542 - 0.8580",Strong Sell,"Summary:Strong Sell
Moving Averages:Strong SellBuy (0)Sell (12)
Technical Indicators:Strong SellBuy (2)Sell (6)","Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
0.8547
0.8552
0.8555
0.8560
0.8562
0.8568
0.8570
Fibonacci
0.8552
0.8555
0.8557
0.8560
0.8563
0.8565
0.8568
Camarilla
0.8555
0.8556
0.8557
0.8560
0.8558
0.8559
0.8560
Woodie's
0.8547
0.8552
0.8555
0.8560
0.8562
0.8568
0.8570
DeMark's
-
-
0.8554
0.8559
0.8561
-
-","Technical IndicatorsJun 17, 2021 06:33PM GMT
Name
Value
Action
RSI(14)
38.498
Sell
STOCH(9,6)
51.452
Neutral
STOCHRSI(14)
73.921
Buy
MACD(12,26)
-0.001
Sell
ADX(14)
35.370
Sell
Williams %R
-56.717
Sell
CCI(14)
-45.1414
Neutral
ATR(14)
0.0011
High Volatility
Highs/Lows(14)
0.0000
Neutral
Ultimate Oscillator
53.923
Buy
ROC
-0.204
Sell
Bull/Bear Power(13)
-0.0008
Sell
Buy: 2
Sell: 6
Neutral: 3


Summary:Strong Sell","Jun 17, 2021 06:33PM GMT"
usd_cad,1.2346 +0.0070    +0.57%,14:33:37,2021-06-17 18:34:10.380555,"Prev. Close: 1.2276
Bid/Ask: 1.2344 / 1.2348
Day's Range: 1.2261 - 1.2378",Strong Buy,"Summary:Strong Buy
Moving Averages:BuyBuy (11)Sell (1)
Technical Indicators:Strong BuyBuy (9)Sell (1)","Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
1.2321
1.2330
1.2342
1.2351
1.2363
1.2372
1.2384
Fibonacci
1.2330
1.2338
1.2343
1.2351
1.2359
1.2364
1.2372
Camarilla
1.2347
1.2349
1.2351
1.2351
1.2355
1.2357
1.2359
Woodie's
1.2321
1.2330
1.2342
1.2351
1.2363
1.2372
1.2384
DeMark's
-
-
1.2336
1.2348
1.2357
-
-","Technical IndicatorsJun 17, 2021 06:33PM GMT
Name
Value
Action
RSI(14)
68.571
Buy
STOCH(9,6)
65.953
Buy
STOCHRSI(14)
28.262
Sell
MACD(12,26)
0.003
Buy
ADX(14)
33.242
Neutral
Williams %R
-26.181
Buy
CCI(14)
92.3887
Buy
ATR(14)
0.0026
High Volatility
Highs/Lows(14)
0.0014
Buy
Ultimate Oscillator
68.777
Buy
ROC
0.632
Buy
Bull/Bear Power(13)
0.0038
Buy
Buy: 9
Sell: 1
Neutral: 1


Summary:Strong Buy","Jun 17, 2021 06:33PM GMT"
usd_chf,0.9171 +0.0086    +0.95%,14:33:28,2021-06-17 18:34:10.383327,"Prev. Close: 0.9085
Bid/Ask: 0.9169 / 0.9173
Day's Range: 0.9076 - 0.9188",Strong Buy,"Summary:Strong Buy
Moving Averages:BuyBuy (10)Sell (2)
Technical Indicators:Strong BuyBuy (9)Sell (0)","Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
0.9150
0.9160
0.9166
0.9176
0.9181
0.9192
0.9197
Fibonacci
0.9160
0.9166
0.9170
0.9176
0.9182
0.9186
0.9192
Camarilla
0.9167
0.9169
0.9170
0.9176
0.9173
0.9174
0.9176
Woodie's
0.9148
0.9159
0.9164
0.9175
0.9179
0.9191
0.9195
DeMark's
-
-
0.9163
0.9175
0.9179
-
-","Technical IndicatorsJun 17, 2021 06:33PM GMT
Name
Value
Action
RSI(14)
74.736
Buy
STOCH(9,6)
76.673
Buy
STOCHRSI(14)
6.482
Oversold
MACD(12,26)
0.004
Buy
ADX(14)
32.108
Buy
Williams %R
-16.364
Overbought
CCI(14)
90.3309
Buy
ATR(14)
0.0018
High Volatility
Highs/Lows(14)
0.0017
Buy
Ultimate Oscillator
65.830
Buy
ROC
0.947
Buy
Bull/Bear Power(13)
0.0042
Buy
Buy: 9
Sell: 0
Neutral: 0


Summary:Strong Buy","Jun 17, 2021 06:33PM GMT"
nzd_chf,0.6428 +0.0024    +0.37%,14:33:34,2021-06-17 18:34:10.386056,"Prev. Close: 0.6404
Bid/Ask: 0.6426 / 0.6429
Day's Range: 0.6406 - 0.6453",Neutral,"Summary:Neutral
Moving Averages:BuyBuy (9)Sell (3)
Technical Indicators:SellBuy (1)Sell (5)","Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
0.6420
0.6422
0.6425
0.6428
0.6431
0.6434
0.6437
Fibonacci
0.6422
0.6425
0.6426
0.6428
0.6430
0.6431
0.6434
Camarilla
0.6426
0.6427
0.6427
0.6428
0.6429
0.6429
0.6430
Woodie's
0.6420
0.6422
0.6425
0.6428
0.6431
0.6434
0.6437
DeMark's
-
-
0.6426
0.6429
0.6432
-
-","Technical IndicatorsJun 17, 2021 06:33PM GMT
Name
Value
Action
RSI(14)
51.526
Neutral
STOCH(9,6)
43.026
Sell
STOCHRSI(14)
47.302
Neutral
MACD(12,26)
0.000
Buy
ADX(14)
25.141
Sell
Williams %R
-53.763
Neutral
CCI(14)
-19.6490
Neutral
ATR(14)
0.0012
Less Volatility
Highs/Lows(14)
0.0000
Neutral
Ultimate Oscillator
48.869
Sell
ROC
-0.179
Sell
Bull/Bear Power(13)
-0.0005
Sell
Buy: 1
Sell: 5
Neutral: 5


Summary:Sell","Jun 17, 2021 06:33PM GMT"
usd_cny,6.4484 +0.0515    +0.80%,11:27:22,2021-06-17 18:34:10.388831,"Prev. Close: 6.3969
Bid/Ask: 6.4477 / 6.4490
Day's Range: 6.3972 - 6.4494",Strong Buy,"Summary:Strong Buy
Moving Averages:BuyBuy (12)Sell (0)
Technical Indicators:Strong BuyBuy (7)Sell (0)","Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
6.4380
6.4399
6.4436
6.4455
6.4492
6.4511
6.4548
Fibonacci
6.4399
6.4420
6.4434
6.4455
6.4476
6.4490
6.4511
Camarilla
6.4458
6.4463
6.4468
6.4455
6.4479
6.4484
6.4489
Woodie's
6.4390
6.4404
6.4446
6.4460
6.4502
6.4516
6.4558
DeMark's
-
-
6.4446
6.4460
6.4502
-
-","Technical IndicatorsJun 17, 2021 03:34PM GMT
Name
Value
Action
RSI(14)
85.433
Overbought
STOCH(9,6)
77.649
Buy
STOCHRSI(14)
100.000
Overbought
MACD(12,26)
0.011
Buy
ADX(14)
61.337
Buy
Williams %R
-3.426
Overbought
CCI(14)
151.8010
Buy
ATR(14)
0.0041
Less Volatility
Highs/Lows(14)
0.0141
Buy
Ultimate Oscillator
82.973
Overbought
ROC
0.391
Buy
Bull/Bear Power(13)
0.0286
Buy
Buy: 7
Sell: 0
Neutral: 0


Summary:Strong Buy","Jun 17, 2021 03:34PM GMT"
usd_hkd,7.7648 +0.0018    +0.02%,14:33:44,2021-06-17 18:34:10.391597,"Prev. Close: 7.7630
Bid/Ask: 7.7647 / 7.7648
Day's Range: 7.7625 - 7.7656",Strong Buy,"Summary:Strong Buy
Moving Averages:BuyBuy (12)Sell (0)
Technical Indicators:Strong BuyBuy (7)Sell (3)","Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
7.7636
7.7639
7.7643
7.7646
7.7650
7.7653
7.7657
Fibonacci
7.7639
7.7642
7.7643
7.7646
7.7649
7.7650
7.7653
Camarilla
7.7646
7.7646
7.7647
7.7646
7.7648
7.7649
7.7649
Woodie's
7.7636
7.7639
7.7643
7.7646
7.7650
7.7653
7.7657
DeMark's
-
-
7.7644
7.7646
7.7651
-
-","Technical IndicatorsJun 17, 2021 06:33PM GMT
Name
Value
Action
RSI(14)
57.948
Buy
STOCH(9,6)
32.898
Sell
STOCHRSI(14)
35.095
Sell
MACD(12,26)
0.000
Buy
ADX(14)
42.016
Buy
Williams %R
-36.838
Buy
CCI(14)
74.7187
Buy
ATR(14)
0.0009
Less Volatility
Highs/Lows(14)
0.0000
Neutral
Ultimate Oscillator
44.150
Sell
ROC
0.010
Buy
Bull/Bear Power(13)
0.0016
Buy
Buy: 7
Sell: 3
Neutral: 1


Summary:Strong Buy","Jun 17, 2021 06:33PM GMT"
eur_usd,1.1919 -0.0076    -0.63%,14:34:47,2021-06-17 18:35:09.886120,"Prev. Close: 1.1994
Bid/Ask: 1.1918 / 1.1919
Day's Range: 1.1892 - 1.2007",Strong Sell,"Summary:Strong Sell
Moving Averages:SellBuy (2)Sell (10)
Technical Indicators:Strong SellBuy (0)Sell (9)","Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
1.1880
1.1888
1.1902
1.1910
1.1924
1.1932
1.1946
Fibonacci
1.1888
1.1896
1.1902
1.1910
1.1918
1.1924
1.1932
Camarilla
1.1910
1.1912
1.1914
1.1910
1.1918
1.1920
1.1922
Woodie's
1.1882
1.1889
1.1904
1.1911
1.1926
1.1933
1.1948
DeMark's
-
-
1.1906
1.1912
1.1928
-
-","Technical IndicatorsJun 17, 2021 06:33PM GMT
Name
Value
Action
RSI(14)
28.762
Sell
STOCH(9,6)
30.099
Sell
STOCHRSI(14)
100.000
Overbought
MACD(12,26)
-0.004
Sell
ADX(14)
30.965
Neutral
Williams %R
-77.293
Sell
CCI(14)
-86.6931
Sell
ATR(14)
0.0022
High Volatility
Highs/Lows(14)
-0.0013
Sell
Ultimate Oscillator
36.911
Sell
ROC
-0.692
Sell
Bull/Bear Power(13)
-0.0044
Sell
Buy: 0
Sell: 9
Neutral: 1


Summary:Strong Sell","Jun 17, 2021 06:33PM GMT"
gbp_usd,1.3930 -0.0057    -0.41%,14:34:44,2021-06-17 18:35:09.889688,"Prev. Close: 1.3987
Bid/Ask: 1.3928 / 1.3931
Day's Range: 1.3896 - 1.4010",Strong Sell,"Summary:Strong Sell
Moving Averages:SellBuy (2)Sell (10)
Technical Indicators:Strong SellBuy (1)Sell (9)","Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
1.3876
1.3886
1.3905
1.3915
1.3934
1.3944
1.3963
Fibonacci
1.3886
1.3897
1.3904
1.3915
1.3926
1.3933
1.3944
Camarilla
1.3917
1.3920
1.3922
1.3915
1.3928
1.3930
1.3933
Woodie's
1.3882
1.3889
1.3911
1.3918
1.3940
1.3947
1.3969
DeMark's
-
-
1.3910
1.3918
1.3939
-
-","Technical IndicatorsJun 17, 2021 06:33PM GMT
Name
Value
Action
RSI(14)
36.987
Sell
STOCH(9,6)
30.921
Sell
STOCHRSI(14)
96.416
Overbought
MACD(12,26)
-0.003
Sell
ADX(14)
39.537
Buy
Williams %R
-70.044
Sell
CCI(14)
-75.2900
Sell
ATR(14)
0.0027
High Volatility
Highs/Lows(14)
-0.0011
Sell
Ultimate Oscillator
37.718
Sell
ROC
-0.489
Sell
Bull/Bear Power(13)
-0.0025
Sell
Buy: 1
Sell: 9
Neutral: 0


Summary:Strong Sell","Jun 17, 2021 06:33PM GMT"
usd_jpy,110.24 -0.46    -0.41%,14:34:36,2021-06-17 18:35:09.892699,"Prev. Close: 110.69
Bid/Ask: 110.22 / 110.25
Day's Range: 110.17 - 110.83",Strong Sell,"Summary:Strong Sell
Moving Averages:SellBuy (4)Sell (8)
Technical Indicators:Strong SellBuy (0)Sell (8)","Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
110.03
110.11
110.16
110.24
110.29
110.37
110.41
Fibonacci
110.11
110.16
110.19
110.24
110.29
110.32
110.37
Camarilla
110.18
110.19
110.20
110.24
110.23
110.24
110.25
Woodie's
110.03
110.11
110.16
110.24
110.29
110.37
110.41
DeMark's
-
-
110.14
110.23
110.27
-
-","Technical IndicatorsJun 17, 2021 06:33PM GMT
Name
Value
Action
RSI(14)
39.145
Sell
STOCH(9,6)
19.188
Oversold
STOCHRSI(14)
3.210
Oversold
MACD(12,26)
-0.010
Sell
ADX(14)
35.350
Sell
Williams %R
-91.596
Oversold
CCI(14)
-122.6453
Sell
ATR(14)
0.1321
High Volatility
Highs/Lows(14)
-0.2207
Sell
Ultimate Oscillator
37.816
Sell
ROC
-0.411
Sell
Bull/Bear Power(13)
-0.4150
Sell
Buy: 0
Sell: 8
Neutral: 0


Summary:Strong Sell","Jun 17, 2021 06:33PM GMT"
aud_usd,0.7558 -0.0053    -0.69%,14:34:52,2021-06-17 18:35:09.895631,"Prev. Close: 0.7610
Bid/Ask: 0.7557 / 0.7558
Day's Range: 0.7540 - 0.7646",Strong Sell,"Summary:Strong Sell
Moving Averages:Strong SellBuy (0)Sell (12)
Technical Indicators:Strong SellBuy (1)Sell (8)","Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
0.7531
0.7537
0.7548
0.7554
0.7565
0.7571
0.7582
Fibonacci
0.7537
0.7543
0.7548
0.7554
0.7560
0.7565
0.7571
Camarilla
0.7553
0.7555
0.7556
0.7554
0.7560
0.7561
0.7563
Woodie's
0.7533
0.7538
0.7550
0.7555
0.7567
0.7572
0.7584
DeMark's
-
-
0.7551
0.7555
0.7568
-
-","Technical IndicatorsJun 17, 2021 06:33PM GMT
Name
Value
Action
RSI(14)
28.190
Sell
STOCH(9,6)
22.918
Sell
STOCHRSI(14)
56.025
Buy
MACD(12,26)
-0.003
Sell
ADX(14)
42.795
Sell
Williams %R
-81.771
Oversold
CCI(14)
-79.0846
Sell
ATR(14)
0.0018
Less Volatility
Highs/Lows(14)
-0.0017
Sell
Ultimate Oscillator
29.753
Oversold
ROC
-0.950
Sell
Bull/Bear Power(13)
-0.0024
Sell
Buy: 1
Sell: 8
Neutral: 0


Summary:Strong Sell","Jun 17, 2021 06:33PM GMT"
eur_gbp,0.8555 -0.0018    -0.21%,14:34:52,2021-06-17 18:35:09.898537,"Prev. Close: 0.8573
Bid/Ask: 0.8553 / 0.8557
Day's Range: 0.8542 - 0.8580",Strong Sell,"Summary:Strong Sell
Moving Averages:Strong SellBuy (0)Sell (12)
Technical Indicators:Strong SellBuy (2)Sell (6)","Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
0.8547
0.8552
0.8555
0.8560
0.8562
0.8568
0.8570
Fibonacci
0.8552
0.8555
0.8557
0.8560
0.8563
0.8565
0.8568
Camarilla
0.8555
0.8556
0.8557
0.8560
0.8558
0.8559
0.8560
Woodie's
0.8547
0.8552
0.8555
0.8560
0.8562
0.8568
0.8570
DeMark's
-
-
0.8554
0.8559
0.8561
-
-","Technical IndicatorsJun 17, 2021 06:33PM GMT
Name
Value
Action
RSI(14)
38.498
Sell
STOCH(9,6)
51.452
Neutral
STOCHRSI(14)
73.921
Buy
MACD(12,26)
-0.001
Sell
ADX(14)
35.370
Sell
Williams %R
-56.717
Sell
CCI(14)
-45.1414
Neutral
ATR(14)
0.0011
High Volatility
Highs/Lows(14)
0.0000
Neutral
Ultimate Oscillator
53.923
Buy
ROC
-0.204
Sell
Bull/Bear Power(13)
-0.0008
Sell
Buy: 2
Sell: 6
Neutral: 3


Summary:Strong Sell","Jun 17, 2021 06:33PM GMT"
usd_cad,1.2344 +0.0068    +0.55%,14:34:52,2021-06-17 18:35:09.901408,"Prev. Close: 1.2276
Bid/Ask: 1.2342 / 1.2346
Day's Range: 1.2261 - 1.2378",Strong Buy,"Summary:Strong Buy
Moving Averages:BuyBuy (11)Sell (1)
Technical Indicators:Strong BuyBuy (9)Sell (1)","Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
1.2321
1.2330
1.2342
1.2351
1.2363
1.2372
1.2384
Fibonacci
1.2330
1.2338
1.2343
1.2351
1.2359
1.2364
1.2372
Camarilla
1.2347
1.2349
1.2351
1.2351
1.2355
1.2357
1.2359
Woodie's
1.2321
1.2330
1.2342
1.2351
1.2363
1.2372
1.2384
DeMark's
-
-
1.2336
1.2348
1.2357
-
-","Technical IndicatorsJun 17, 2021 06:33PM GMT
Name
Value
Action
RSI(14)
68.571
Buy
STOCH(9,6)
65.953
Buy
STOCHRSI(14)
28.262
Sell
MACD(12,26)
0.003
Buy
ADX(14)
33.242
Neutral
Williams %R
-26.181
Buy
CCI(14)
92.3887
Buy
ATR(14)
0.0026
High Volatility
Highs/Lows(14)
0.0014
Buy
Ultimate Oscillator
68.777
Buy
ROC
0.632
Buy
Bull/Bear Power(13)
0.0038
Buy
Buy: 9
Sell: 1
Neutral: 1


Summary:Strong Buy","Jun 17, 2021 06:33PM GMT"
usd_chf,0.9171 +0.0086    +0.94%,14:34:43,2021-06-17 18:35:09.904306,"Prev. Close: 0.9085
Bid/Ask: 0.9170 / 0.9171
Day's Range: 0.9076 - 0.9188",Strong Buy,"Summary:Strong Buy
Moving Averages:BuyBuy (10)Sell (2)
Technical Indicators:Strong BuyBuy (9)Sell (0)","Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
0.9150
0.9160
0.9166
0.9176
0.9181
0.9192
0.9197
Fibonacci
0.9160
0.9166
0.9170
0.9176
0.9182
0.9186
0.9192
Camarilla
0.9167
0.9169
0.9170
0.9176
0.9173
0.9174
0.9176
Woodie's
0.9148
0.9159
0.9164
0.9175
0.9179
0.9191
0.9195
DeMark's
-
-
0.9163
0.9175
0.9179
-
-","Technical IndicatorsJun 17, 2021 06:33PM GMT
Name
Value
Action
RSI(14)
74.736
Buy
STOCH(9,6)
76.673
Buy
STOCHRSI(14)
6.482
Oversold
MACD(12,26)
0.004
Buy
ADX(14)
32.108
Buy
Williams %R
-16.364
Overbought
CCI(14)
90.3309
Buy
ATR(14)
0.0018
High Volatility
Highs/Lows(14)
0.0017
Buy
Ultimate Oscillator
65.830
Buy
ROC
0.947
Buy
Bull/Bear Power(13)
0.0042
Buy
Buy: 9
Sell: 0
Neutral: 0


Summary:Strong Buy","Jun 17, 2021 06:33PM GMT"
